"Bucket label","RT","m/z","Name","Formula","IH_Met_Vial12_BLANK01_12_1_11301","IH_Met_Vial57_027_57_1_11328","IH_Met_Vial58_028_58_1_11329","IH_Met_Vial59_029_59_1_11330","IH_Met_Vial60_030_60_1_11331","IH_Met_Vial43_031_43_1_11332","IH_Met_Vial44_032_44_1_11333","IH_Met_Vial45_033_45_1_11334","IH_Met_Vial46_034_46_1_11335","IH_Met_Vial47_035_47_1_11336","IH_Met_Vial48_036_48_1_11337","IH_Met_Vial31_037_31_1_11338","IH_Met_Vial32_038_32_1_11339","IH_Met_Vial33_039_33_1_11340","IH_Met_Vial34_040_34_1_11341","IH_Met_Vial35_041_35_1_11342","IH_Met_Vial36_042_36_1_11343","IH_Met_Vial19_043_19_1_11344","IH_Met_Vial20_044_20_1_11345","IH_Met_Vial21_045_21_1_11346","IH_Met_Vial22_046_22_1_11347","IH_Met_Vial23_047_23_1_11348","IH_Met_Vial24_048_24_1_11349","IH_Met_Vial7_049_7_1_11350","IH_Met_Vial8_050_8_1_11351","IH_Met_Vial9_051_9_1_11352","IH_Met_Vial10_052_10_1_11353","IH_Met_Vial12_BLANK02_12_1_11354"
"Sample",,,,,"BLANK","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","CTRL","CTRL","BLANK"
"118.07500 Da 830.19 s",13.84,119.08227,,,832.5860595703125,0.0,0.0,1755.70751953125,0.0,0.0,1547.2967529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.5625,0.0,0.0,0.0,2478.529296875,572.2970581054688,480.575439453125,0.0
"459.26640 Da 830.38 s",13.84,460.27367,,,178.74757385253906,0.0,0.0,10515.3828125,0.0,0.0,10601.12890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14952.5361328125,0.0,0.0,0.0,13748.1767578125,3670.48974609375,2502.498779296875,0.0
"500.23535 Da 832.59 s",13.88,251.12495,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.547607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.60791015625,0.0,0.0,0.0,2567.150634765625,0.0,0.0,0.0,0.0
"250.17383 Da 832.96 s",13.88,251.18111,,,0.0,0.0,0.0,2158.346923828125,0.0,0.0,2264.15185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2348.43212890625,0.0,0.0,0.0,1681.1658935546875,2212.326904296875,1815.7740478515625,0.0
"248.19282 Da 834.53 s",13.91,249.20010,,,0.0,0.0,0.0,2290.080078125,0.0,0.0,2290.895751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.447021484375,0.0,0.0,0.0,2693.7568359375,2589.1767578125,2457.02001953125,0.0
"264.13107 Da 834.59 s",13.91,265.13835,,,715.7528076171875,1363.1387939453125,1208.79833984375,0.0,1335.41162109375,1802.96337890625,0.0,1745.5350341796875,1364.8111572265625,1729.615478515625,1050.3109130859375,1358.69677734375,1642.607421875,3298.37841796875,2089.936279296875,1491.370849609375,2542.259765625,1905.076416015625,1323.2540283203125,1133.251708984375,0.0,0.0,1875.218505859375,2551.2197265625,0.0,0.0,0.0,1403.031982421875
"264.18977 Da 835.09 s",13.92,265.19705,,,0.0,0.0,0.0,1475.006103515625,0.0,0.0,1645.26416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.951416015625,0.0,0.0,0.0,1807.3743896484375,1844.7869873046875,3024.952392578125,0.0
"620.13339 Da 835.75 s",13.93,311.07397,,,0.0,4543.0888671875,3126.614990234375,0.0,4141.05126953125,3315.587158203125,0.0,3410.0029296875,3691.31103515625,4421.892578125,4265.162109375,4659.33154296875,3395.55810546875,3765.0234375,4836.09228515625,3572.187744140625,4307.64453125,5099.21240234375,3915.0400390625,3689.97119140625,0.0,3732.34716796875,5179.27734375,4185.35888671875,0.0,0.0,0.0,4072.233154296875
"194.12506 Da 835.81 s",13.93,195.13234,,,0.0,0.0,0.0,1003.3699951171875,0.0,0.0,2088.816162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.591552734375,0.0,0.0,0.0,1351.498291015625,1493.0379638671875,2665.846435546875,0.0
"319.07159 Da 835.83 s",13.93,320.07886,,,0.0,1942.2965087890625,1194.1201171875,0.0,1384.6212158203125,1338.0274658203125,0.0,1952.935302734375,1874.48193359375,1873.9844970703125,2209.51025390625,1521.0213623046875,2224.987548828125,1274.8646240234375,1827.5523681640625,1615.0040283203125,1603.5936279296875,1482.80419921875,1787.2401123046875,2345.186767578125,0.0,2243.7822265625,2209.86376953125,1736.2325439453125,0.0,0.0,0.0,0.0
"426.16577 Da 835.87 s",13.93,214.09016,,,0.0,0.0,0.0,3702.375,0.0,0.0,2669.340576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5383.53466796875,0.0,0.0,0.0,5855.68408203125,4099.0146484375,4935.48974609375,0.0
"620.26481 Da 836.20 s",13.94,311.13968,,,0.0,0.0,1423.6068115234375,3928.915771484375,271.4163513183594,216.27195739746094,3334.93701171875,1446.196533203125,363.7484130859375,186.76133728027344,440.77899169921875,187.4765625,73.7127685546875,1004.3678588867188,402.11102294921875,0.0,1139.357666015625,710.51513671875,337.0331115722656,1062.5264892578125,3497.76123046875,185.96868896484375,296.6089172363281,385.9009094238281,3145.35107421875,4647.2099609375,4739.81494140625,289.1008605957031
"192.12774 Da 836.78 s",13.95,193.13502,,,0.0,0.0,0.0,3641.443115234375,0.0,0.0,2353.814697265625,0.0,0.0,0.0,0.0,97.21453857421875,280.5685729980469,70.3984375,0.0,0.0,122.35479736328125,0.0,0.0,0.0,3858.518310546875,0.0,0.0,0.0,2951.493896484375,4235.36279296875,3301.8544921875,0.0
"185.14923 Da 836.90 s",13.95,186.15651,,,0.0,463.7602233886719,2352.89404296875,0.0,1502.114013671875,3126.542236328125,0.0,1156.3223876953125,952.1668701171875,819.4530029296875,761.7008056640625,674.7806396484375,1157.15966796875,1002.6915283203125,1421.1195068359375,591.6820678710938,448.4855041503906,473.2638244628906,866.5686645507812,387.89129638671875,0.0,866.1807250976562,564.590576171875,744.9877319335938,0.0,0.0,0.0,811.8734741210938
"206.14490 Da 836.91 s",13.95,207.15218,,,0.0,0.0,0.0,3177.6591796875,0.0,0.0,2718.128662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.455078125,0.0,0.0,0.0,3390.465087890625,3180.552734375,3304.677734375,0.0
"370.33240 Da 837.74 s",13.96,371.33967,,,0.0,0.0,0.0,5769.2958984375,0.0,0.0,5280.93359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5919.32373046875,0.0,0.0,0.0,5458.85009765625,5859.0537109375,5106.65673828125,0.0
"336.11335 Da 841.74 s",14.03,337.12063,,,64.55615234375,0.0,0.0,2808.004638671875,0.0,119.64671325683594,1430.0406494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411.19970703125,0.0,0.0,0.0,1541.5263671875,2772.60205078125,1516.962646484375,0.0
"336.04504 Da 841.99 s",14.03,337.05231,,,0.0,2187.14697265625,5520.66455078125,0.0,1569.7572021484375,2595.403076171875,0.0,3255.0615234375,3429.406005859375,2188.94580078125,1237.7745361328125,1736.801513671875,2617.7275390625,2688.543212890625,3708.272705078125,3032.7685546875,1924.4095458984375,2290.2451171875,2251.115966796875,0.0,0.0,2022.456298828125,1872.9381103515625,1527.835205078125,0.0,0.0,0.0,1211.1055908203125
"269.32586 Da 842.11 s",14.04,270.33313,,,0.0,0.0,0.0,3435.0625,0.0,0.0,3263.98681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.712890625,0.0,0.0,0.0,0.0,1610.34765625,1920.8673095703125,0.0
"244.12439 Da 842.24 s",14.04,245.13166,,,0.0,0.0,0.0,3929.14697265625,0.0,0.0,3555.060791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3830.2333984375,0.0,0.0,0.0,3413.109130859375,4088.35986328125,3708.645751953125,0.0
"331.21136 Da 844.71 s",14.08,332.21864,,,0.0,0.0,0.0,0.0,0.0,0.0,2843.024169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947.23046875,0.0,0.0,0.0,2974.740234375,2603.866943359375,1733.0364990234375,0.0
"729.54494 Da 845.95 s",14.10,244.18892,,,0.0,642.6871337890625,963.1187744140625,0.0,1114.74951171875,2683.806396484375,0.0,1277.874755859375,1135.3746337890625,828.46484375,1197.406982421875,395.623046875,913.0648193359375,892.7086791992188,1763.5240478515625,688.6819458007812,942.8445434570312,879.3219604492188,900.4418334960938,993.5523681640625,0.0,1297.0943603515625,856.8297729492188,1032.44091796875,0.0,0.0,0.0,710.1972045898438
"174.09826 Da 846.57 s",14.11,175.10553,,,0.0,2338.73095703125,5672.13427734375,0.0,1883.1590576171875,4360.93701171875,0.0,4152.88916015625,3031.640869140625,2640.1875,901.464599609375,1195.3804931640625,965.3751831054688,2588.114990234375,1350.5574951171875,578.4622192382812,1445.4119873046875,1398.580810546875,681.2412719726562,1177.221435546875,0.0,821.3446044921875,1134.5030517578125,1100.0836181640625,0.0,0.0,0.0,192.29150390625
"381.32093 Da 846.70 s",14.11,382.32821,,,0.0,0.0,0.0,1815.1871337890625,0.0,0.0,1276.5731201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.541259765625,0.0,0.0,0.0,1114.6771240234375,4046.963134765625,1620.038330078125,0.0
"464.29309 Da 846.90 s",14.12,233.15382,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3135.36376953125,0.0,0.0,4659.1611328125,0.0,4576.8291015625,4372.6982421875,0.0,4133.07177734375,0.0,0.0,0.0,0.0,3635.218017578125,0.0,0.0,0.0,0.0
"315.33044 Da 847.54 s",14.13,316.33772,,,0.0,0.0,0.0,10929.068359375,0.0,0.0,16369.376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15040.345703125,0.0,0.0,0.0,0.0,20502.6171875,15467.7802734375,0.0
"630.52903 Da 847.67 s",14.13,316.27179,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9839.4091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15395.619140625,0.0,0.0,0.0,8210.26171875,0.0,0.0,0.0,0.0
"106.02796 Da 848.67 s",14.14,107.03524,,,0.0,1206.9024658203125,1442.899658203125,1323.6893310546875,745.4959106445312,1256.008544921875,0.0,1046.907958984375,1206.796142578125,1572.3912353515625,752.9990844726562,599.024658203125,1385.8251953125,1082.1685791015625,1353.38818359375,1138.5694580078125,1100.3951416015625,1113.5655517578125,1046.6513671875,980.5010986328125,0.0,1306.971923828125,1105.5465087890625,1278.484619140625,0.0,0.0,0.0,1259.915283203125
"316.08612 Da 848.70 s",14.15,159.05034,,,0.0,2877.17724609375,2791.5654296875,0.0,1883.4727783203125,1833.4027099609375,0.0,3037.328125,2649.328125,1985.746826171875,1796.1973876953125,0.0,1550.1490478515625,2123.269775390625,2464.932861328125,2483.6875,3122.395263671875,2105.137451171875,1712.124755859375,3104.3310546875,0.0,1163.97509765625,2354.446044921875,0.0,0.0,0.0,0.0,1951.3140869140625
"316.14939 Da 848.72 s",14.15,159.08197,,,130.42498779296875,0.0,0.0,1834.73193359375,0.0,0.0,1988.869873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.48681640625,0.0,0.0,0.0,1436.3681640625,1203.2828369140625,2401.533203125,0.0
"178.55302 Da 848.73 s",14.15,179.56030,,,0.0,2132.890380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.1876220703125,2054.93896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"357.10472 Da 848.86 s",14.15,179.55964,,,0.0,0.0,1567.348876953125,0.0,1282.4840087890625,1668.0986328125,0.0,1149.6265869140625,1034.71240234375,1588.2064208984375,1864.3172607421875,975.4063110351562,1000.1992797851562,1841.1121826171875,2038.6546630859375,2488.650634765625,0.0,0.0,1576.593994140625,1684.009765625,0.0,1568.4130859375,1409.7955322265625,2331.267578125,0.0,0.0,0.0,1289.6123046875
"355.09102 Da 850.26 s",14.17,178.55279,,,0.0,0.0,2789.357177734375,0.0,2871.672607421875,2681.683837890625,0.0,928.6317138671875,2173.8408203125,1726.85107421875,1547.3697509765625,0.0,0.0,1697.527099609375,1770.92236328125,2946.541259765625,0.0,1436.4134521484375,2392.5751953125,2719.80322265625,0.0,1811.78955078125,0.0,1877.67529296875,0.0,0.0,0.0,2587.269775390625
"222.02142 Da 850.34 s",14.17,223.02870,,,0.0,1105.5438232421875,878.7327270507812,0.0,1045.933837890625,1680.4136962890625,0.0,1396.0426025390625,1357.1654052734375,1638.42578125,1227.8802490234375,1074.739013671875,1494.9105224609375,1895.366455078125,1552.7188720703125,1671.458984375,1373.4283447265625,1838.7723388671875,2161.81884765625,1625.799072265625,0.0,1876.6834716796875,1588.978759765625,2751.183349609375,0.0,0.0,0.0,0.0
"299.29915 Da 851.04 s",14.18,300.30642,,,0.0,0.0,0.0,1418.7279052734375,0.0,0.0,1670.868896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.774658203125,0.0,0.0,0.0,2232.1259765625,1101.906005859375,1511.0728759765625,0.0
"303.30950 Da 851.25 s",14.19,304.31678,,,0.0,0.0,0.0,14357.3701171875,0.0,0.0,12937.7275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10430.78515625,0.0,0.0,0.0,11028.421875,11370.6904296875,11173.9638671875,0.0
"373.33186 Da 851.31 s",14.19,374.33914,,,0.0,0.0,0.0,2205.714599609375,0.0,0.0,1665.5401611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.546142578125,0.0,0.0,0.0,2478.429443359375,1642.6336669921875,1038.1728515625,0.0
"257.28925 Da 852.25 s",14.20,258.29653,,,0.0,0.0,0.0,15948.4609375,0.0,0.0,16485.111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14260.91015625,0.0,0.0,0.0,12701.4150390625,12926.966796875,13113.5458984375,0.0
"176.01939 Da 852.53 s",14.21,177.02667,,,497.2773742675781,1328.56396484375,877.51708984375,0.0,1128.7724609375,1165.5606689453125,0.0,1053.224365234375,792.3936157226562,1116.34765625,874.408447265625,836.13134765625,1041.0,1143.3388671875,1318.0504150390625,1541.1048583984375,1417.7408447265625,1094.593505859375,1308.8260498046875,956.885498046875,0.0,710.5441284179688,1310.73974609375,1104.741943359375,0.0,0.0,0.0,1572.0723876953125
"292.18465 Da 853.82 s",14.23,293.19193,,,0.0,0.0,0.0,7841.09814453125,0.0,0.0,8064.34619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7799.1884765625,0.0,0.0,0.0,0.0,7249.28759765625,7423.10205078125,0.0
"517.30931 Da 853.93 s",14.23,518.31658,,,0.0,400.2571105957031,1225.1378173828125,0.0,1149.8978271484375,2098.158203125,0.0,1127.512939453125,879.0197143554688,2100.5517578125,426.4866638183594,537.302001953125,786.49072265625,987.3506469726562,1338.2607421875,1299.5863037109375,169.417724609375,557.7432250976562,947.7059936523438,462.35009765625,0.0,1892.440673828125,0.0,426.71612548828125,0.0,0.0,0.0,0.0
"147.99293 Da 854.10 s",14.24,149.00021,,,0.0,3556.064453125,2653.97265625,0.0,1417.12158203125,1372.5430908203125,0.0,5483.88037109375,2135.997802734375,1569.0419921875,0.0,1702.3736572265625,3943.56298828125,2054.072998046875,3167.53564453125,4178.81201171875,1619.3604736328125,1922.335205078125,1740.633544921875,1490.7413330078125,0.0,2890.060302734375,1380.8470458984375,2948.632080078125,0.0,0.0,0.0,1849.9532470703125
"493.23945 Da 854.20 s",14.24,494.24672,,,0.0,494.0154113769531,7036.10107421875,0.0,817.862060546875,5120.45947265625,0.0,3305.0322265625,8422.5634765625,4865.31103515625,113.92131805419922,103.38768768310547,791.9043579101562,8216.185546875,15163.046875,2337.880126953125,0.0,421.1662902832031,2552.016357421875,1209.6676025390625,0.0,4712.38525390625,77.1392822265625,611.9773559570312,0.0,0.0,0.0,0.0
"493.31764 Da 854.20 s",14.24,494.32492,,,0.0,0.0,0.0,3421.47509765625,0.0,0.0,3302.4638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11068.4384765625,0.0,0.0,0.0,2528.405517578125,0.0,0.0,0.0
"512.14689 Da 854.21 s",14.24,513.15416,,,0.0,1913.2315673828125,1556.1407470703125,0.0,1584.385498046875,1890.704833984375,0.0,2332.210693359375,1914.57568359375,1705.2296142578125,1476.699951171875,1604.050048828125,1961.279296875,2432.41259765625,1446.9453125,2011.423828125,2203.008056640625,1139.0164794921875,2135.52001953125,1801.3553466796875,0.0,1143.7677001953125,1327.6546630859375,1617.9500732421875,0.0,0.0,0.0,932.6043701171875
"518.31366 Da 854.26 s",14.24,519.32094,,,0.0,1090.19873046875,5121.83935546875,0.0,3501.1455078125,4129.8427734375,0.0,5051.33837890625,3139.726318359375,6759.734375,1454.35400390625,1944.8243408203125,4007.436767578125,3076.79052734375,4939.3427734375,5825.4599609375,915.6808471679688,1047.1619873046875,4314.5927734375,1537.57958984375,0.0,5190.1484375,1122.3099365234375,2048.11279296875,0.0,0.0,0.0,0.0
"518.39356 Da 854.35 s",14.24,519.40083,,,0.0,0.0,0.0,6365.0205078125,0.0,0.0,5865.3212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5887.8994140625,0.0,0.0,0.0,5760.6669921875,2514.029541015625,1666.8624267578125,0.0
"512.22516 Da 854.86 s",14.25,513.23244,,,4179.78173828125,0.0,0.0,1944.2159423828125,0.0,0.0,2335.4228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.610595703125,0.0,0.0,0.0,1917.8533935546875,2159.5546875,1474.7371826171875,0.0
"298.31528 Da 858.15 s",14.30,299.32256,,,0.0,0.0,0.0,1574.6812744140625,0.0,0.0,1635.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215.870849609375,0.0,0.0,0.0,3025.65673828125,2554.859130859375,2506.624755859375,0.0
"199.16237 Da 859.86 s",14.33,200.16964,,,0.0,2022.1256103515625,3822.041015625,0.0,3045.87939453125,6064.47802734375,181.34814453125,3768.68994140625,2303.695556640625,2833.465576171875,1761.130126953125,1441.9073486328125,1991.3441162109375,2185.8173828125,3333.669189453125,2633.7646484375,2514.5576171875,1626.838623046875,2306.176025390625,2142.598876953125,0.0,2209.360595703125,1659.191650390625,1847.116943359375,0.0,0.0,0.0,4038.86669921875
"199.20696 Da 859.88 s",14.33,200.21424,,,0.0,0.0,0.0,2647.715087890625,0.0,0.0,2591.30908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2112.979736328125,0.0,0.0,0.0,2426.020263671875,3403.80517578125,2321.99267578125,0.0
"297.35686 Da 863.59 s",14.39,298.36414,,,0.0,0.0,0.0,4837.55908203125,0.0,0.0,5145.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5813.21044921875,5410.40380859375,5526.173828125,0.0
"266.12229 Da 866.72 s",14.45,267.12956,,,0.0,821.6661987304688,1637.414306640625,0.0,762.8872680664062,905.6469116210938,0.0,554.9552612304688,1328.8824462890625,1796.532958984375,1842.014892578125,1114.8819580078125,1092.227294921875,2117.07958984375,1741.475341796875,1454.572998046875,1463.1009521484375,1527.8939208984375,1723.167724609375,2343.414794921875,0.0,1789.2081298828125,1711.3623046875,886.9405517578125,0.0,0.0,0.0,937.5133056640625
"218.09651 Da 867.83 s",14.46,219.10379,,,68.2489242553711,1371.460205078125,757.205078125,0.0,1139.7076416015625,1008.043701171875,0.0,2061.54345703125,1064.528564453125,1036.4071044921875,929.2508544921875,1043.078369140625,1374.63525390625,1648.4010009765625,820.201904296875,1099.4940185546875,859.1844482421875,914.8965454101562,1061.908447265625,1294.9820556640625,0.0,512.78173828125,991.7848510742188,1139.9696044921875,0.0,0.0,0.0,1255.34814453125
"156.54379 Da 868.04 s",14.47,157.55107,,,0.0,1756.15966796875,1622.071044921875,0.0,1036.7259521484375,678.7026977539062,0.0,1557.8402099609375,1003.7705688476562,1599.4998779296875,1008.3929443359375,0.0,1825.6343994140625,1989.9351806640625,994.75634765625,1055.8927001953125,1131.9432373046875,1152.7513427734375,1563.7115478515625,625.49560546875,0.0,1989.1151123046875,942.904052734375,1209.1241455078125,0.0,0.0,0.0,1140.2105712890625
"252.16915 Da 868.42 s",14.47,253.17643,,,0.0,3453.5615234375,6285.453125,0.0,7436.31396484375,9428.4306640625,0.0,5722.92724609375,6262.95361328125,6141.3203125,5873.27490234375,4795.62158203125,4692.025390625,6898.5693359375,8444.208984375,7088.20458984375,4974.65283203125,3290.6552734375,2235.510498046875,4934.130859375,0.0,5600.64794921875,4091.537841796875,3866.016357421875,0.0,0.0,0.0,6133.724609375
"248.19474 Da 868.78 s",14.48,249.20202,,,0.0,0.0,0.0,28133.927734375,0.0,0.0,29186.236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29149.30078125,0.0,0.0,0.0,26995.515625,27128.48046875,25257.2421875,0.0
"208.11351 Da 869.28 s",14.49,209.12078,,,0.0,2622.6982421875,2045.3060302734375,86.425537109375,2147.953857421875,1827.364990234375,0.0,2354.05859375,2019.5679931640625,2601.914794921875,1598.3446044921875,2764.5029296875,1701.4493408203125,2886.3056640625,2434.9814453125,1729.1854248046875,1548.152099609375,1817.1348876953125,1503.197998046875,2686.551025390625,0.0,1765.8193359375,1863.6981201171875,1700.615966796875,0.0,0.0,0.0,2088.067138671875
"208.16087 Da 869.32 s",14.49,209.16815,,,0.0,0.0,0.0,2202.9638671875,0.0,0.0,2879.71435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.8514404296875,0.0,0.0,0.0,2735.50341796875,1970.2236328125,2460.529296875,0.0
"214.84911 Da 870.33 s",14.51,215.85639,,,0.0,0.0,1303.60791015625,0.0,42954.17578125,0.0,0.0,37211.29296875,33458.5,0.0,0.0,28659.240234375,0.0,34886.70703125,0.0,32841.13671875,0.0,30923.4140625,0.0,0.0,0.0,0.0,28095.73828125,0.0,0.0,0.0,0.0,0.0
"321.24651 Da 871.42 s",14.52,322.25379,,,0.0,0.0,0.0,2056.05322265625,0.0,0.0,2452.84423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855.4716796875,0.0,0.0,0.0,1780.76953125,1386.5313720703125,0.0,0.0
"398.36158 Da 871.63 s",14.53,399.36885,,,0.0,0.0,0.0,6623.30224609375,0.0,0.0,5719.2666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5542.96728515625,0.0,0.0,0.0,4419.12060546875,5577.7529296875,4125.49853515625,0.0
"331.33947 Da 872.41 s",14.54,332.34674,,,0.0,0.0,0.0,7736.267578125,0.0,0.0,7045.0087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8898.0361328125,0.0,0.0,0.0,8265.2216796875,7126.681640625,0.0,0.0
"662.54420 Da 872.58 s",14.54,332.27938,,,0.0,0.0,7563.3388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7717.52978515625,0.0,0.0,0.0,7168.94091796875,0.0,0.0,8476.9775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"269.32573 Da 874.75 s",14.58,270.33300,,,0.0,0.0,0.0,7274.80712890625,0.0,0.0,7979.94091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6852.1279296875,0.0,0.0,0.0,6955.009765625,8150.70166015625,6694.9111328125,0.0
"538.53215 Da 875.00 s",14.58,270.27335,,,0.0,0.0,0.0,0.0,7852.9208984375,0.0,0.0,0.0,0.0,0.0,6612.03076171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7350.29833984375,0.0,0.0,0.0,7108.1982421875,0.0,0.0,0.0,0.0
"387.14396 Da 876.29 s",14.60,388.15124,,,0.0,2897.58642578125,3673.6904296875,0.0,2271.423828125,3170.683349609375,0.0,2804.173828125,3098.57568359375,2085.121826171875,3409.22021484375,2943.1982421875,2808.760986328125,3019.4765625,4250.00341796875,3712.52197265625,2605.53173828125,2852.020751953125,2915.4384765625,2608.546142578125,0.0,2835.122314453125,3307.095703125,2656.428466796875,0.0,0.0,0.0,2856.640380859375
"115.94659 Da 876.66 s",14.61,116.95387,,,0.0,46473.2109375,8821.62890625,76.57958984375,0.0,0.0,0.0,37289.1171875,9008.828125,0.0,11592.4091796875,0.0,0.0,37727.94140625,0.0,52545.0546875,0.0,41886.9921875,11319.52734375,0.0,0.0,0.0,14209.169921875,0.0,0.0,0.0,0.0,5823.154296875
"283.34139 Da 876.94 s",14.62,284.34866,,,0.0,0.0,0.0,11292.8046875,0.0,0.0,9309.462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12081.1708984375,0.0,0.0,0.0,7333.48046875,16081.40625,11388.0634765625,0.0
"283.27977 Da 877.18 s",14.62,284.28705,,,0.0,10067.16796875,10615.8623046875,0.0,11480.244140625,11519.4326171875,0.0,10970.9306640625,12874.576171875,12474.26171875,0.0,0.0,10262.16015625,11144.6689453125,12652.1298828125,10829.5498046875,12791.7783203125,11981.873046875,10572.1640625,11694.0947265625,0.0,12327.9833984375,10860.7255859375,12546.060546875,0.0,0.0,0.0,0.0
"310.07112 Da 877.69 s",14.63,311.07840,,,0.0,3024.080810546875,2850.73095703125,0.0,2995.874267578125,2236.333740234375,0.0,2411.793212890625,3266.11376953125,2716.989013671875,3852.579345703125,1893.53515625,2242.2568359375,3864.26953125,4748.6982421875,2919.927978515625,2706.02294921875,3243.52734375,2377.671875,2732.3466796875,0.0,2428.3251953125,4201.546875,2014.353271484375,0.0,0.0,0.0,3157.552490234375
